"iteration","ranodom_pr0.3_resnet18_cifar100_seed52 - _step","ranodom_pr0.3_resnet18_cifar100_seed52 - _step__MIN","ranodom_pr0.3_resnet18_cifar100_seed52 - _step__MAX","ranodom_pr0.3_resnet18_cifar100_seed52 - val_acc","ranodom_pr0.3_resnet18_cifar100_seed52 - val_acc__MIN","ranodom_pr0.3_resnet18_cifar100_seed52 - val_acc__MAX","ranodom_pr0.3_resnet18_cifar100_seed53 - _step","ranodom_pr0.3_resnet18_cifar100_seed53 - _step__MIN","ranodom_pr0.3_resnet18_cifar100_seed53 - _step__MAX","ranodom_pr0.3_resnet18_cifar100_seed53 - val_acc","ranodom_pr0.3_resnet18_cifar100_seed53 - val_acc__MIN","ranodom_pr0.3_resnet18_cifar100_seed53 - val_acc__MAX","ranodom_pr0.3_resnet18_cifar100_seed54 - _step","ranodom_pr0.3_resnet18_cifar100_seed54 - _step__MIN","ranodom_pr0.3_resnet18_cifar100_seed54 - _step__MAX","ranodom_pr0.3_resnet18_cifar100_seed54 - val_acc","ranodom_pr0.3_resnet18_cifar100_seed54 - val_acc__MIN","ranodom_pr0.3_resnet18_cifar100_seed54 - val_acc__MAX","ranodom_pr0.3_resnet18_cifar100_seed55 - _step","ranodom_pr0.3_resnet18_cifar100_seed55 - _step__MIN","ranodom_pr0.3_resnet18_cifar100_seed55 - _step__MAX","ranodom_pr0.3_resnet18_cifar100_seed55 - val_acc","ranodom_pr0.3_resnet18_cifar100_seed55 - val_acc__MIN","ranodom_pr0.3_resnet18_cifar100_seed55 - val_acc__MAX","ranodom_pr0.5_resnet18_cifar100_seed52 - _step","ranodom_pr0.5_resnet18_cifar100_seed52 - _step__MIN","ranodom_pr0.5_resnet18_cifar100_seed52 - _step__MAX","ranodom_pr0.5_resnet18_cifar100_seed52 - val_acc","ranodom_pr0.5_resnet18_cifar100_seed52 - val_acc__MIN","ranodom_pr0.5_resnet18_cifar100_seed52 - val_acc__MAX","ranodom_pr0.5_resnet18_cifar100_seed53 - _step","ranodom_pr0.5_resnet18_cifar100_seed53 - _step__MIN","ranodom_pr0.5_resnet18_cifar100_seed53 - _step__MAX","ranodom_pr0.5_resnet18_cifar100_seed53 - val_acc","ranodom_pr0.5_resnet18_cifar100_seed53 - val_acc__MIN","ranodom_pr0.5_resnet18_cifar100_seed53 - val_acc__MAX","ranodom_pr0.5_resnet18_cifar100_seed54 - _step","ranodom_pr0.5_resnet18_cifar100_seed54 - _step__MIN","ranodom_pr0.5_resnet18_cifar100_seed54 - _step__MAX","ranodom_pr0.5_resnet18_cifar100_seed54 - val_acc","ranodom_pr0.5_resnet18_cifar100_seed54 - val_acc__MIN","ranodom_pr0.5_resnet18_cifar100_seed54 - val_acc__MAX","ranodom_pr0.5_resnet18_cifar100_seed55 - _step","ranodom_pr0.5_resnet18_cifar100_seed55 - _step__MIN","ranodom_pr0.5_resnet18_cifar100_seed55 - _step__MAX","ranodom_pr0.5_resnet18_cifar100_seed55 - val_acc","ranodom_pr0.5_resnet18_cifar100_seed55 - val_acc__MIN","ranodom_pr0.5_resnet18_cifar100_seed55 - val_acc__MAX","ranodom_pr0.7_resnet18_cifar100_seed52 - _step","ranodom_pr0.7_resnet18_cifar100_seed52 - _step__MIN","ranodom_pr0.7_resnet18_cifar100_seed52 - _step__MAX","ranodom_pr0.7_resnet18_cifar100_seed52 - val_acc","ranodom_pr0.7_resnet18_cifar100_seed52 - val_acc__MIN","ranodom_pr0.7_resnet18_cifar100_seed52 - val_acc__MAX","ranodom_pr0.7_resnet18_cifar100_seed53 - _step","ranodom_pr0.7_resnet18_cifar100_seed53 - _step__MIN","ranodom_pr0.7_resnet18_cifar100_seed53 - _step__MAX","ranodom_pr0.7_resnet18_cifar100_seed53 - val_acc","ranodom_pr0.7_resnet18_cifar100_seed53 - val_acc__MIN","ranodom_pr0.7_resnet18_cifar100_seed53 - val_acc__MAX","ranodom_pr0.7_resnet18_cifar100_seed54 - _step","ranodom_pr0.7_resnet18_cifar100_seed54 - _step__MIN","ranodom_pr0.7_resnet18_cifar100_seed54 - _step__MAX","ranodom_pr0.7_resnet18_cifar100_seed54 - val_acc","ranodom_pr0.7_resnet18_cifar100_seed54 - val_acc__MIN","ranodom_pr0.7_resnet18_cifar100_seed54 - val_acc__MAX","ranodom_pr0.7_resnet18_cifar100_seed55 - _step","ranodom_pr0.7_resnet18_cifar100_seed55 - _step__MIN","ranodom_pr0.7_resnet18_cifar100_seed55 - _step__MAX","ranodom_pr0.7_resnet18_cifar100_seed55 - val_acc","ranodom_pr0.7_resnet18_cifar100_seed55 - val_acc__MIN","ranodom_pr0.7_resnet18_cifar100_seed55 - val_acc__MAX","ranodom_pr0.9_resnet18_cifar100_seed52 - _step","ranodom_pr0.9_resnet18_cifar100_seed52 - _step__MIN","ranodom_pr0.9_resnet18_cifar100_seed52 - _step__MAX","ranodom_pr0.9_resnet18_cifar100_seed52 - val_acc","ranodom_pr0.9_resnet18_cifar100_seed52 - val_acc__MIN","ranodom_pr0.9_resnet18_cifar100_seed52 - val_acc__MAX","ranodom_pr0.9_resnet18_cifar100_seed53 - _step","ranodom_pr0.9_resnet18_cifar100_seed53 - _step__MIN","ranodom_pr0.9_resnet18_cifar100_seed53 - _step__MAX","ranodom_pr0.9_resnet18_cifar100_seed53 - val_acc","ranodom_pr0.9_resnet18_cifar100_seed53 - val_acc__MIN","ranodom_pr0.9_resnet18_cifar100_seed53 - val_acc__MAX","ranodom_pr0.9_resnet18_cifar100_seed54 - _step","ranodom_pr0.9_resnet18_cifar100_seed54 - _step__MIN","ranodom_pr0.9_resnet18_cifar100_seed54 - _step__MAX","ranodom_pr0.9_resnet18_cifar100_seed54 - val_acc","ranodom_pr0.9_resnet18_cifar100_seed54 - val_acc__MIN","ranodom_pr0.9_resnet18_cifar100_seed54 - val_acc__MAX","ranodom_pr0.9_resnet18_cifar100_seed55 - _step","ranodom_pr0.9_resnet18_cifar100_seed55 - _step__MIN","ranodom_pr0.9_resnet18_cifar100_seed55 - _step__MAX","ranodom_pr0.9_resnet18_cifar100_seed55 - val_acc","ranodom_pr0.9_resnet18_cifar100_seed55 - val_acc__MIN","ranodom_pr0.9_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_loss_pr0.3_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_loss_pr0.5_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_loss_pr0.7_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_loss_pr0.9_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_pr0.3_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_pr0.5_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_pr0.7_resnet18_cifar100_seed55 - val_acc__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - _step","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - _step__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - _step__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - val_acc","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - val_acc__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed52 - val_acc__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - _step","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - _step__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - _step__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - val_acc","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - val_acc__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed53 - val_acc__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - _step","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - _step__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - _step__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - val_acc","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - val_acc__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed54 - val_acc__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - _step","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - _step__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - _step__MAX","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - val_acc","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - val_acc__MIN","TTDS_NoWeight_pr0.9_resnet18_cifar100_seed55 - val_acc__MAX"
"0","0","0","0","13.07","13.07","13.07","0","0","0","13.6","13.6","13.6","0","0","0","11.91","11.91","11.91","0","0","0","15.61","15.61","15.61","0","0","0","9.47","9.47","9.47","0","0","0","9.34","9.34","9.34","0","0","0","11.72","11.72","11.72","0","0","0","11.74","11.74","11.74","0","0","0","7.93","7.93","7.93","0","0","0","7.13","7.13","7.13","0","0","0","7.53","7.53","7.53","0","0","0","8.58","8.58","8.58","0","0","0","2.06","2.06","2.06","0","0","0","2.08","2.08","2.08","0","0","0","2.26","2.26","2.26","0","0","0","2","2","2","0","0","0","9.91","9.91","9.91","0","0","0","9.93","9.93","9.93","0","0","0","11.17","11.17","11.17","0","0","0","9.95","9.95","9.95","0","0","0","7.64","7.64","7.64","0","0","0","7.02","7.02","7.02","0","0","0","8.13","8.13","8.13","0","0","0","6.13","6.13","6.13","0","0","0","5.31","5.31","5.31","0","0","0","4.91","4.91","4.91","0","0","0","5.67","5.67","5.67","0","0","0","5.83","5.83","5.83","0","0","0","1.33","1.33","1.33","0","0","0","1.39","1.39","1.39","0","0","0","1.85","1.85","1.85","0","0","0","1.58","1.58","1.58","0","0","0","11.35","11.35","11.35","0","0","0","11.16","11.16","11.16","0","0","0","11.66","11.66","11.66","0","0","0","9.99","9.99","9.99","0","0","0","10.38","10.38","10.38","0","0","0","9.09","9.09","9.09","0","0","0","9.88","9.88","9.88","0","0","0","10.02","10.02","10.02","0","0","0","5.02","5.02","5.02","0","0","0","6.67","6.67","6.67","0","0","0","5.2","5.2","5.2","0","0","0","7.87","7.87","7.87","0","0","0","1.82","1.82","1.82","0","0","0","2.49","2.49","2.49","0","0","0","2.05","2.05","2.05","0","0","0","3.05","3.05","3.05"
"40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1.49","1.49","1.49","1","1","1","3.88","3.88","3.88","1","1","1","2.32","2.32","2.32","1","1","1","3.06","3.06","3.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2.36","2.36","2.36","1","1","1","3.49","3.49","3.49","1","1","1","2.24","2.24","2.24","1","1","1","3.13","3.13","3.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","3.03","3.03","3.03","1","1","1","4.57","4.57","4.57","1","1","1","2.38","2.38","2.38","1","1","1","3.6","3.6","3.6"
"80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3.45","3.45","3.45","2","2","2","3.46","3.46","3.46","2","2","2","3.27","3.27","3.27","2","2","2","4.09","4.09","4.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3.83","3.83","3.83","2","2","2","2.41","2.41","2.41","2","2","2","3.17","3.17","3.17","2","2","2","3.83","3.83","3.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2.02","2.02","2.02","2","2","2","2.91","2.91","2.91","2","2","2","3.56","3.56","3.56","2","2","2","2.41","2.41","2.41"
"118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","11.98","11.98","11.98","1","1","1","10.44","10.44","10.44","1","1","1","9.57","9.57","9.57","1","1","1","10.7","10.7","10.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","8.59","8.59","8.59","1","1","1","6.86","6.86","6.86","1","1","1","7.64","7.64","7.64","1","1","1","7.94","7.94","7.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","9.08","9.08","9.08","1","1","1","9.76","9.76","9.76","1","1","1","9.37","9.37","9.37","1","1","1","8.83","8.83","8.83","","","","","","","","","","","","","","","","","","","","","","","",""
"120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","4.28","4.28","4.28","3","3","3","3.62","3.62","3.62","3","3","3","6.18","6.18","6.18","3","3","3","4.2","4.2","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","4.37","4.37","4.37","3","3","3","4.27","4.27","4.27","3","3","3","3.69","3.69","3.69","3","3","3","3.58","3.58","3.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","4.14","4.14","4.14","3","3","3","3.83","3.83","3.83","3","3","3","6.57","6.57","6.57","3","3","3","5.85","5.85","5.85"
"160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","6.04","6.04","6.04","4","4","4","5.31","5.31","5.31","4","4","4","4.2","4.2","4.2","4","4","4","5.11","5.11","5.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","3.75","3.75","3.75","4","4","4","3.94","3.94","3.94","4","4","4","4.35","4.35","4.35","4","4","4","5.52","5.52","5.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","5.25","5.25","5.25","4","4","4","7.21","7.21","7.21","4","4","4","6.15","6.15","6.15","4","4","4","5.83","5.83","5.83"
